user_id,song_name,play_count,duration,play_ratio,skipped,rating
user_097,La Traviata: Noi siamo zingarelle,14,278,0.27,1,0.0
user_097,Anxiety - Intro,18,242,0.74,0,3.35
user_097,Beauty Parlor,4,234,0.05,1,0.0
user_097,The Recipe - Bonus Track,17,233,0.4,0,1.81
user_097,Elders,6,224,0.28,1,0.0
user_097,The Grand Finale,20,216,0.5,0,3.12
user_097,The Hills - Remix,1,249,0.56,0,2.53
user_097,Apartment,9,164,0.48,0,1.94
user_097,Tap In,16,246,0.62,0,2.86
user_097,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),8,140,0.51,0,2.4
user_097,"Verdi : La battaglia di Legnano : Act 2 ""Invia La Baldanzosa Lombarda Lega"" [Podestà, Rolando, Chorus]",8,145,0.83,0,2.35
user_097,Pretty Women,16,236,0.97,0,2.96
user_097,Nothing Like It,8,236,0.36,0,1.9
user_097,High By The Beach,19,174,0.16,1,0.0
user_097,Terra straniera,3,281,0.11,1,0.27
user_097,In lumea visurilor mele,6,208,0.01,1,0.0
user_097,Bleed It,12,134,0.79,0,3.23
user_097,Get You Good,6,153,0.54,0,1.62
user_097,Closing Time Blues,4,123,0.42,0,2.07
user_097,Ela Gözlerine,3,286,0.75,0,2.18
user_097,Last Of A Dying Breed,17,162,0.48,0,2.39
user_097,Finnegan's Wake,3,167,0.99,0,3.15
user_097,i dont want that many friends in the first place,12,149,0.18,1,0.09
user_097,Mere To Girdhar Gopal,19,254,0.44,0,2.38
user_097,"Verdi : Il trovatore : Part 1 - Il Duello ""Deserto sulla terra"" [Manrico, Conte]",14,240,0.17,1,0.52
user_097,"Crazy Story, Pt. 3",8,277,0.61,0,1.83
user_097,In Control,7,272,0.67,0,3.24
user_097,"Summertime - Live In Los Angeles, 1954",3,147,0.52,0,1.57
user_097,Monkees Radio Spot,3,178,0.66,0,2.15
user_097,Fell In Love,7,284,0.88,0,2.48
user_097,You Didn't Look Around,15,241,0.94,0,3.06
user_097,I'll Never Smile Again,12,282,0.44,0,2.11
user_097,"Both Sides Now - Live at Universal Amphitheatre, Los Angeles, CA, 8/14-17, 1974",12,272,0.14,1,0.0
user_097,Teacher's Pet,7,230,0.84,0,3.33
user_097,When Thugz Cry,5,153,0.99,0,3.96
user_097,Old MacDonald had a Band,5,192,0.74,0,2.79
user_097,Haitian Fight Song - Live,12,197,0.17,1,0.0
user_097,All Out And Down (995-B-3),7,243,0.17,1,0.36
user_097,Throw Dem Gunz,20,166,0.92,0,2.91
user_097,Tower Song - Live,11,259,0.67,0,3.0
user_097,Contracts,12,251,0.12,1,0.0
user_097,Bokra El Safar Bokra,10,180,0.99,0,3.26
user_097,"She's Got a Way - Live at Carnegie Hall, New York, NY - June 1977",18,133,0.72,0,2.25
user_097,Halftime,6,278,0.05,1,0.0
user_097,Who Dat,8,285,0.39,0,2.06
user_097,Isn't It Romantic? - Live,12,293,0.71,0,3.54
user_097,Warning - 2005 Remaster,2,300,0.03,1,0.0
user_097,Close to You - Live,6,295,0.64,0,2.83
user_097,Finally Rich,9,145,0.66,0,2.14
user_097,Culo,13,242,0.16,1,0.0
user_097,Down with the Sickness,7,222,0.41,0,1.89
user_097,Let's Get Blown,14,169,0.16,1,0.05
user_097,Shoot Me Down,7,168,0.2,1,0.0
user_097,Another Love,18,289,0.9,0,3.66
user_097,Stranger Things,20,142,0.35,0,1.48
user_097,"Carmen : Acte II - Vivat! Vivat! Le toréro! (Air d'Escamillo) - Votre toast, je peux vous le rendre (Choeur)",4,125,0.46,0,2.55
user_097,Aida: Ah no! Fuggiamo!,18,191,0.65,0,2.86
user_097,Can I Get A Witness,18,194,0.95,0,4.03
user_097,"Fourth Time Around - Live at Royal Albert Hall, London, UK - May 26, 1966",7,294,0.26,1,0.44
user_097,Willow Tree,19,271,0.68,0,3.66
user_097,When Love Comes to Me - Remastered Version,2,276,0.68,0,2.2
user_097,Basin Street Blues,20,225,0.55,0,2.05
user_097,One In A Million,20,179,0.37,0,1.84
user_097,Lonely,3,252,0.52,0,2.77
user_097,Blues Five Spot,9,276,0.84,0,3.42
user_097,Both (feat. Drake),19,202,0.07,1,0.0
user_097,Into The Fire,13,214,0.38,0,1.96
user_097,"Wild Is the Wind - Live Version - September 15, 1959",19,291,1.0,0,3.97
user_097,"Ponchielli : La Gioconda : Act 1 ""Gloria a chi vince"" [Chorus]",18,209,0.78,0,2.93
user_097,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: Cool Fugue (Allegretto)",19,156,0.22,1,0.0
user_097,Perfect Time,10,173,0.01,1,0.25
user_097,We'll Sing in the Sunshine,5,193,0.89,0,3.72
user_097,Keep It G.A.N.G.S.T.A. (feat. Lil' Mo & Xzibit),17,192,0.67,0,3.38
user_097,Only In America,17,185,0.58,0,3.31
user_097,"Les pêcheurs de perles / Act 1: No.1 Introduction: b) Scène et Choeur: ""Amis, interrompez vos danses""",11,258,0.68,0,2.18
user_097,"Bol Radha Bol, Pt. 2",6,283,0.45,0,1.49
user_097,Bourbon Street Parade,10,228,0.66,0,2.6
user_097,Ole Bitch,15,285,0.93,0,3.75
user_097,"Fireworks, Op. 4",20,234,0.18,1,0.0
user_097,Porque Volviste - Ranchera,7,268,0.03,1,0.0
user_097,Clique,2,250,0.36,0,1.68
user_097,He Buscado en Cien Bocas Tus Besos - Remasterizado,8,120,0.72,0,3.33
user_097,Dance Rehearsal,5,171,0.54,0,2.28
user_097,Así Soy Yo,7,296,0.36,0,1.87
user_097,"Misty - Live At The Half Note, 1965",15,137,0.18,1,0.0
user_097,Qouly Letayfek Yanthany,8,226,0.38,0,2.48
user_097,Jealou$y (feat. Casey Veggies & Kossisko),19,254,0.62,0,2.59
user_097,Parental Discretion Iz Advised,7,188,0.28,1,0.0
user_097,"Martha: ""M'appari tutt'amor""",4,270,0.11,1,0.0
user_097,Le Xişe Xişey Saayey Pirsaye,2,252,0.2,1,0.24
user_097,My Choppa Hate Niggas,1,180,0.62,0,3.0
user_097,Radio,12,230,0.71,0,3.1
user_097,All That I Got Is You (feat. Mary J. Blige),8,121,0.85,0,2.53
user_097,"Hustler's Story (feat. Scarface, Akon & Big Gee)",18,186,0.64,0,2.42
user_097,Death Don't Have No Mercy - Live,2,240,0.41,0,1.83
user_097,Sky Might Fall,5,124,0.0,1,0.11
user_097,Overture: Six Months Out of Every Year,20,148,0.81,0,3.6
user_097,Screw Juice,8,265,0.03,1,0.0
user_097,Mount Everest,4,168,0.44,0,2.01
user_097,Only,15,157,0.45,0,2.41
user_097,Song Cry,16,292,0.39,0,2.28
user_097,Around The World,15,207,0.93,0,3.23
user_097,Amada Mía - Remasterizado,17,242,0.84,0,3.36
user_097,100 (feat. Drake),17,187,0.13,1,0.36
user_097,Press Start,16,249,0.86,0,3.67
user_097,Machine Gun Funk - 2006 Remaster,7,222,0.87,0,3.21
user_097,Smile (with The Weeknd),15,223,0.3,0,1.34
user_097,"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)",16,278,0.45,0,2.98
user_097,M.... She Wrote,19,219,0.11,1,0.15
user_097,L'Oiseau de feu: Réveil de Kachtchei - 1910 version,6,190,0.36,0,1.64
user_097,The Wind - Yusuf's Café,12,233,0.51,0,2.9
user_098,James and the Cold Gun - 2018 Remaster,11,225,0.76,0,3.28
user_098,No Lloraré,7,166,0.13,1,0.22
user_098,Hate That I Love You,7,163,0.21,1,0.0
user_098,Nightflight to Venus,2,280,0.02,1,0.0
user_098,Congo Square,14,248,0.72,0,2.68
user_098,"Breakfast Machine - From ""Pee Wee's Big Adventure""",13,266,0.05,1,0.0
user_098,Roscoe,3,221,0.73,0,3.32
user_098,Ayer,15,292,0.97,0,3.4
user_098,She Don't Let Nobody,6,161,0.22,1,0.0
user_098,Boyz with Fun,13,227,1.0,0,3.97
user_098,Surprise! You're Dead!,3,197,0.68,0,2.28
user_098,Mas Que Tu Amigo,5,195,0.83,0,3.62
user_098,Piano Black,5,211,0.9,0,2.85
user_098,Tell Me I'm Not Dreaming (Too Good to Be True) (with Michael Jackson),16,201,0.2,1,0.0
user_098,Baila Baila Baila,19,233,0.15,1,0.0
user_098,RIP,15,239,0.7,0,3.37
user_098,Lobby Music (Original Soundtrack),5,221,0.62,0,2.21
user_098,Word Up!,1,197,0.26,1,0.0
user_098,Sing,6,202,0.65,0,2.13
user_098,ビハインド・ザ・マスク,18,228,0.52,0,3.05
user_098,Thighs High (Grip Your Hips and Move),18,136,0.96,0,3.3
user_098,A Song Dedicated to the Memory of Stormy the Rabbit,16,148,0.2,1,0.0
user_098,Rolling,11,288,0.5,0,1.58
user_098,Criminal,5,296,0.64,0,3.09
user_098,Gotas De Lluvia,2,287,0.09,1,0.0
user_098,"Gonna Get Over You - 12"" Mix",17,251,0.16,1,0.62
user_098,Güera,2,217,0.62,0,2.7
user_098,Scorpio,19,166,0.2,1,0.51
user_098,Talking in Your Sleep,18,250,0.76,0,2.36
user_098,Location,10,246,0.72,0,2.22
user_098,Sweet Little Missy,7,231,0.09,1,0.31
user_098,Te Ves Fatal,20,285,0.08,1,0.0
user_098,Five to One,10,166,0.59,0,2.1
user_098,Discord - The Living Tombstone Remix,2,288,0.78,0,3.37
user_098,Hacha Y Machete,19,158,0.32,0,1.8
user_098,Defa Vú,15,213,0.57,0,2.04
user_098,Little Hollywood Girl,7,173,0.86,0,2.7
user_098,"I Wanna Be Down (feat. Queen Latifah, Yo-Yo & MC Lyte) - Remix",1,192,0.69,0,2.25
user_098,Be Your Man,11,229,0.51,0,2.91
user_098,"一起走過的日子 - 電影""至尊無上II之永霸天下"" 歌曲",1,237,0.94,0,2.42
user_098,Trapped Again,18,261,0.57,0,3.36
user_098,Betcha Don't Know,9,230,0.25,1,0.0
user_098,Twistin' & Groovin',13,142,0.04,1,0.0
user_098,Everyman,5,276,0.66,0,2.05
user_098,Hunk of Heaven,16,134,0.72,0,2.81
user_098,Rhythm Is Gonna Get You,9,128,0.59,0,1.88
user_098,Whenever You Need Somebody,17,264,0.31,0,2.13
user_098,You Need Me,16,230,0.44,0,2.82
user_098,Palabras De Alma,6,246,0.27,1,0.0
user_098,Desaparecido,12,225,0.25,1,0.32
user_098,Countdown,18,138,0.8,0,2.82
user_098,When I Get Home - Remastered 2009,5,176,0.8,0,2.48
user_098,Sabrosa,15,214,0.69,0,2.58
user_098,On The Outside,15,225,0.84,0,3.87
user_098,Child Of Vision,1,266,0.5,0,2.37
user_098,Knees,18,174,0.51,0,2.46
user_098,Love Will Bring Us Back Together,13,271,0.94,0,3.62
user_098,"Night Fever - From ""Saturday Night Fever"" Soundtrack",12,126,0.69,0,2.17
user_098,"Walk Away - 12"" Version",6,208,0.63,0,3.03
user_098,That's the Way (I Like It),11,232,0.52,0,2.75
user_098,Todo Tiene Su Final,12,272,0.73,0,2.71
user_098,Ball of Confusion - USA Mix,15,199,0.65,0,3.42
user_098,Dancing on a High Wire,8,188,0.32,0,2.12
user_098,Dámaso,6,263,0.44,0,1.79
user_098,El Campanero,2,217,0.89,0,2.55
user_098,The Lucky One,15,156,0.62,0,2.66
user_098,How Many Ways,4,267,0.85,0,3.5
user_098,Tears in the Rain,11,202,0.0,1,0.0
user_098,Big Time Sensuality,1,277,0.32,0,1.21
user_098,Que no quede huella,2,252,0.25,1,0.0
user_098,In Memory Of Elizabeth Reed,6,232,0.96,0,4.02
user_098,It's Tricky,18,277,0.79,0,2.94
user_098,State of Shock,12,217,0.29,1,0.01
user_098,Wild Wild West - Album Version - No Intro,5,203,0.34,0,1.26
user_098,Big Iron,2,241,0.93,0,3.24
user_098,I Like To Move It,16,176,0.32,0,1.91
user_098,Melting Lights,4,150,0.79,0,2.89
user_098,Let Me Go - 12'' Extended Version / Remastered 2006,15,180,0.13,1,0.0
user_098,I Wanna Be a Toy,18,213,0.54,0,3.2
user_098,This Love,3,166,0.01,1,0.0
user_098,Happy Disco,2,280,0.02,1,0.0
user_098,La Dosis Perfecta,20,161,0.29,1,0.68
user_098,I Am Stretched on Your Grave,18,249,0.73,0,3.0
user_098,Mira Ven Acá,18,171,0.45,0,2.46
user_098,Super Chance,13,292,0.37,0,2.58
user_098,Tell Me All the Things You Do,20,225,0.24,1,0.01
user_098,Heartbreak Blvd.,2,226,0.36,0,2.21
user_098,Cotton Mouth,8,157,0.92,0,3.25
user_098,Gypsy Woman (She's Homeless) - Radio Edit,6,235,0.94,0,3.4
user_098,Letting Go - Remastered 2014,18,229,0.95,0,4.28
user_098,Gangnam Style (강남스타일),11,297,0.46,0,2.09
user_098,Slow Roll It,4,202,0.85,0,2.41
user_098,Short but Funky,18,291,0.74,0,3.33
user_098,Tell Me Something I Don't Know,6,172,0.09,1,0.0
user_098,Mama Don't,19,218,0.7,0,2.41
user_098,Che La Luna,16,125,0.96,0,3.99
user_098,Anything,3,229,0.88,0,2.34
user_098,La secretaria,14,243,0.14,1,0.18
user_098,"""T"" Plays It Cool - Soundtrack Version",6,131,0.63,0,1.92
user_098,Fantasy - Single Version,10,246,0.52,0,2.67
user_098,Tripoli,19,262,0.07,1,0.43
user_098,You Wear It Well,10,122,0.03,1,0.0
user_098,Cosmic Strut,1,146,0.06,1,0.0
user_098,Take a Little Bit,4,207,0.86,0,2.28
user_098,Heat Wave,12,132,0.33,0,1.9
user_098,Positive Vibration,8,237,0.48,0,1.45
user_098,Bix,20,144,0.94,0,4.21
user_098,Work To Make It Work,18,214,0.53,0,3.12
user_098,Here I Stand and Face the Rain,10,145,0.35,0,1.47
user_098,A Means to an End - 2007 Remaster,18,293,0.55,0,3.16
user_098,The Oak Tree,2,285,0.42,0,2.2
user_098,We And Dem,20,174,0.51,0,2.86
user_098,Even a Fool Can See,17,272,0.18,1,0.0
user_098,You Don't Have To Cry,15,263,0.5,0,1.86
user_098,Saliva,11,250,0.03,1,0.18
user_098,Coming Soon,6,259,0.4,0,1.3
user_098,Boogie Woodie (Mono),10,153,0.69,0,3.36
user_098,Madre,11,272,0.49,0,2.04
user_098,Mujeres Divinas,6,186,0.16,1,0.13
user_098,"Night Fever - From ""Saturday Night Fever"" Soundtrack",6,155,0.12,1,0.0
user_098,FXXK IT,6,209,0.51,0,1.79
user_098,Mind Is A Prison,4,245,0.6,0,2.27
user_098,(Sweet Sweet Baby) Since You've Been Gone - Mono,19,250,0.47,0,1.91
user_098,Jardin d'hiver,3,277,0.57,0,2.77
user_098,La Gritera,13,225,0.37,0,1.79
user_098,Summer Fever,11,184,0.46,0,2.14
user_098,I Started Something I Couldn't Finish - 2011 Remaster,11,271,0.01,1,0.0
user_098,Desert Night,16,231,0.89,0,3.74
user_098,Skypager,5,166,0.43,0,1.39
user_098,Ni Tu Ni Yo,18,288,0.33,0,1.86
user_098,Entre Tú y Yo,9,239,0.7,0,3.34
user_098,Infinitesimal,10,299,0.7,0,2.33
user_098,Left Turn on a Red Light,1,182,0.82,0,3.56
user_098,Love Child,3,209,0.73,0,2.16
user_098,You Belong to Him,11,251,0.68,0,3.33
user_098,Did I Hear You Say You Love Me,19,146,0.08,1,0.63
user_098,This Is Not America - 2002 Remaster,4,300,0.72,0,2.39
user_098,I Wanna Be Your Lover,17,285,0.43,0,2.44
user_098,Maniac,16,275,0.78,0,3.53
user_098,Tight Jeans,4,136,0.91,0,3.74
user_098,Missing My Baby,10,239,0.71,0,2.48
user_098,Imagination,1,283,0.92,0,3.42
user_098,Bloodsucker,11,222,0.72,0,3.49
user_098,Cachondea,3,221,0.74,0,2.3
user_098,Rich Woman,12,278,0.32,0,1.53
user_098,Deep Waters,11,217,0.79,0,2.89
user_098,Ghetto Red Hot,16,281,0.27,1,0.45
user_098,Bad Girls,2,285,0.96,0,2.97
user_098,You Can Leave Your Hat On - Remastered,2,145,0.88,0,2.74
user_098,Young Wheezy (with Gunna),13,280,0.16,1,0.0
user_098,Battlestations,14,267,0.01,1,0.34
user_098,Back Seat,12,205,0.09,1,0.0
user_098,I Wanna Love Like That,7,284,0.1,1,0.0
user_098,Sixteenth Century Greensleeves,1,287,0.39,0,1.06
user_098,RYDEEN,10,120,0.14,1,0.0
user_098,Strawberry's,5,142,0.96,0,3.23
user_098,Don't Stop (Color on the Walls),6,285,0.25,1,0.51
user_098,Sarah,17,234,0.12,1,0.0
user_098,Kedah Leeh Beidary,12,150,0.73,0,3.16
user_098,Do Right to Me Baby (Do Unto Others),16,294,0.44,0,2.21
user_098,Aaj Phir Tum Pe,3,147,0.97,0,3.9
user_098,Attention,8,230,0.02,1,0.0
user_098,Penas,9,122,0.94,0,3.51
user_098,Get High On Your Love,10,227,0.78,0,3.33
user_098,Little Linda,6,210,0.98,0,2.62
user_098,The Goodbye Look,17,192,0.36,0,1.34
user_098,Carousel,5,189,0.12,1,0.0
user_098,Getting It On,20,154,0.47,0,2.07
user_098,You Keep Me Hangin' On,7,236,0.06,1,0.0
user_098,Summer Rain,1,196,0.67,0,2.59
user_098,Reflections,8,274,0.39,0,2.09
user_098,Time to Get Down,9,222,0.01,1,0.0
user_098,Happy,18,141,0.81,0,3.27
user_098,I Can't Wait,5,122,0.68,0,2.02
user_098,Mi Presidio,1,121,0.88,0,2.85
user_098,You,4,243,0.07,1,0.0
user_098,Everybody Dance - 2018 Remaster,15,287,0.38,0,2.54
user_098,People Are Strange - New Stereo Mix,14,299,0.14,1,0.0
user_098,Had A Dat,5,231,0.97,0,2.59
user_098,Sugar on My Tongue - 2005 Remaster,4,137,0.8,0,3.19
user_098,Don't You Get So Mad,20,193,0.49,0,1.93
user_098,Bringing It Back,11,246,0.52,0,1.8
user_098,Jolie coquine,17,247,0.6,0,2.29
user_098,Love You Like A Love Song,10,272,0.12,1,0.0
user_098,Do That Stuff,8,282,0.56,0,1.67
user_098,Make Me... (feat. G-Eazy),18,275,0.47,0,2.72
user_098,I Love Your Smile,18,125,0.79,0,3.34
user_098,Steelo,7,177,0.7,0,2.38
user_098,The Walk,14,133,0.41,0,1.47
user_098,Mentira,5,219,0.41,0,2.55
user_098,Only Vibes - Original Mix,18,156,0.68,0,2.78
user_098,Welcome,10,170,0.46,0,2.84
user_098,Won't He Do It,14,255,0.13,1,0.07
user_098,Funkin' Lesson,9,202,0.71,0,3.25
user_098,Merry Christmas Baby,8,217,0.8,0,2.82
user_098,"100 Days, 100 Nights",6,263,0.04,1,0.23
user_098,Dímelo,5,245,0.13,1,0.0
user_098,Eyes Of The Night,13,140,0.78,0,2.74
user_098,El Alma de Las Fiestas,1,224,0.21,1,0.0
user_098,Closer I Get (feat. John Popper),18,190,0.74,0,2.66
user_099,Look Back at It,5,134,0.99,0,2.81
user_099,"Git Up, Git Out (feat. Goodie Mob)",12,201,0.55,0,2.14
user_099,I Feel Home,9,200,0.04,1,0.2
user_099,The Juggla,4,121,0.62,0,2.77
user_099,Hollow Man,17,134,0.31,0,1.39
user_099,Roadblock,20,300,0.03,1,0.48
user_099,Thriller,18,196,0.84,0,3.58
user_099,HeadBand (feat. 2 Chainz) - Coucheron Remix,1,268,0.88,0,3.3
user_099,"Wreck of the Old 97 - Live at San Quentin State Prison, San Quentin, CA - February 1969",16,187,0.48,0,2.05
user_099,"The Thing That Should Not Be (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",10,169,0.37,0,2.41
user_099,Crosseyed and Painless - Live,9,244,0.78,0,2.7
user_099,Eastside Drama,11,176,0.84,0,3.35
user_099,Smokestack Lightning - Live - 2015 Remaster,16,135,0.29,1,0.0
user_099,Get Out of My Life - Live,18,121,0.45,0,2.0
user_099,Funhouse,11,233,0.86,0,2.85
user_099,Outta Control - Remix,19,134,0.63,0,2.75
user_099,Wobble,19,289,0.34,0,1.97
user_099,The Devil Made Me Do It,14,263,0.51,0,2.78
user_099,Sober,12,294,0.54,0,1.84
user_099,Something 2 Die 4,2,150,0.87,0,3.58
user_099,Bad Love,13,258,0.09,1,0.36
user_099,Sing For The Moment,5,293,0.84,0,3.47
user_099,Mi Error,3,262,0.09,1,0.0
user_099,Sittin' At a Bar - The Original,7,181,0.76,0,3.24
user_099,Clique,18,126,0.92,0,3.3
user_099,"Summer, Highland Falls - Live at the Bayou, Washington, D.C. - July 1980",2,296,0.98,0,3.77
user_099,BANG!,6,183,0.67,0,2.88
user_099,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",16,286,0.99,0,2.89
user_099,"Flex (Ooh, Ooh, Ooh)",13,229,0.62,0,2.69
user_099,Thriller - Instrumental,10,142,0.56,0,2.21
user_099,"World Turning - Live at The Fabulous Forum, Inglewood, CA 08/29/77; 2013 Remaster",15,175,0.35,0,1.64
user_099,New Kid in Town - Live; 1999 Remaster,17,280,0.82,0,3.08
user_099,Hello Hooray,1,226,0.37,0,1.22
user_099,I'm In Miami Bitch,9,180,0.78,0,2.3
user_099,Virtual Diva,1,258,0.71,0,2.81
user_099,Turn The Page - Live,7,284,0.12,1,0.0
user_099,Bohemian Rhapsody - Live at Wembley '86,6,278,0.18,1,0.39
user_099,Mr. Rogers,20,289,0.21,1,0.0
user_099,Up North Trip,8,249,0.4,0,2.63
user_099,I'm Losing You - Remastered 2010,12,152,0.15,1,0.0
user_099,One More Road To Cross,11,155,0.75,0,3.11
user_099,Wake Up in the Sky,15,152,0.13,1,0.0
user_099,"Chip Away The Stone - Live at Santa Monica Civic Auditorium, Santa Monica, CA - April 1978",15,194,0.25,1,0.65
user_099,All I Know,3,137,0.64,0,1.9
user_099,Will The Circle Be Unbroken - Live,17,227,0.26,1,0.12
user_099,Do You Wanna Go Party,10,213,0.11,1,0.06
user_099,Ball Of Confusion (That's What The World Is Today),7,202,0.61,0,3.06
user_099,I'll Make It,2,217,0.62,0,2.05
user_099,Mosh,18,229,0.66,0,2.79
user_099,Lifeless Dead,6,132,0.37,0,1.47
user_099,"The Plan - From the Motion Picture ""TENET""",2,203,0.78,0,2.95
user_099,Here Come The Lords,6,122,0.18,1,0.31
user_099,Tap Out (feat. Jeremih),17,202,0.24,1,0.0
user_099,"In Memory Of Elizabeth Reed - Live At Fillmore East, March 12, 1971",6,264,0.22,1,0.0
user_099,Business Is Business (Lil Baby & Gunna),14,245,0.51,0,1.83
user_099,Numb / Encore,5,263,0.92,0,2.44
user_099,Never Change,10,165,0.19,1,0.0
user_099,DONTTRUSTME,5,135,0.88,0,3.09
user_099,For the Love of Money,14,133,0.42,0,1.92
user_099,Who Do You Think You Are,2,294,0.75,0,2.97
user_099,Come On (feat. Sadat X) - 2005 Remaster,1,222,0.09,1,0.0
user_099,Twenty-One - 2013 Remaster,7,188,0.16,1,0.0
user_099,Needles In The Camel's Eye - 2004 Digital Remaster,7,154,0.15,1,0.0
user_099,Hold Ya Head,3,129,0.68,0,2.05
user_099,Count The Ways,7,149,0.58,0,2.2
user_099,"Tangled Up In Blue - Live at the Great American Music Hall, San Francisco, CA -Aug 1992",18,199,0.11,1,0.0
user_099,Heaven In Hiding,3,272,0.47,0,1.33
user_099,Reasons,9,182,0.87,0,3.4
user_099,Angel from Montgomery - Live,11,300,0.81,0,3.56
user_099,Creepin' (Solo),11,142,0.16,1,0.0
user_099,Descarga Caliente,16,270,0.59,0,2.9
user_099,Doomsday,14,284,0.14,1,0.07
user_099,Another Wasted Night,12,221,0.06,1,0.41
user_099,Word is Bond,8,171,0.19,1,0.0
user_099,Best Of My Love,13,248,0.18,1,0.06
user_099,I Can Move You (If You Let Me),10,192,0.72,0,2.36
user_099,What Goes Around.../...Comes Around (Interlude),15,199,0.51,0,2.48
user_099,El Sinaloense - En Vivo En Dallas - Escapade 2001 / 2004,18,250,0.58,0,3.02
user_099,Rye Whiskey / Time to Switch to Whiskey,11,297,0.37,0,2.47
user_099,Brand Name,4,198,0.75,0,3.07
user_099,Attack of the Ghost Riders,5,145,0.1,1,0.0
user_099,"Highway Star - Live at Osaka, Japan, August 16, 1972",14,261,0.18,1,0.02
user_099,(We Don't Need This) Fascist Groove Thang - Remastered 2006,7,300,0.96,0,3.83
user_099,La Vida Sigue Igual,16,218,0.27,1,0.0
user_099,Bad Idea (feat. Chance the Rapper),7,292,0.38,0,1.58
user_099,I Don't Wanna Lose Your Love,9,259,0.73,0,2.34
user_099,One Wish,6,298,0.86,0,2.94
user_099,Now She's Gone,4,260,0.09,1,0.0
user_099,Space Age Whiz Kids,19,252,0.55,0,2.18
user_099,Show Me,2,238,0.12,1,0.0
user_099,Baby Blue (feat. Chance the Rapper),16,228,0.36,0,1.66
user_099,Summertime,5,177,0.15,1,0.0
user_099,Fuck Christmas,20,202,0.26,1,0.05
user_099,3D Thunderstorm Sound Binaural Recording for Relaxation,13,255,0.65,0,2.95
user_099,Reflection,11,191,0.03,1,0.0
user_099,Testimony,16,237,0.51,0,2.11
user_099,"'39 - Live At Earl’s Court, London / June 1977",6,148,0.44,0,2.39
user_099,The Other Side Of Paradise,5,178,0.19,1,0.29
user_099,Spinning Wheel - 1994 Remaster,9,261,0.49,0,1.54
user_099,A Day In The Life,3,129,0.84,0,2.52
user_099,Descarga Fania - Live,19,135,0.41,0,2.99
user_099,Bizzy Body (feat. Webbie & Mouse),11,239,0.65,0,1.97
user_099,Machine Gun Funk - 2006 Remaster,18,126,0.1,1,0.44
user_099,Seven Million (feat. Future),16,156,0.7,0,2.83
user_099,I'm Content With Losing,20,209,0.13,1,0.05
user_099,Paradise - Extended,1,169,0.21,1,0.0
user_099,Captain Hook,3,155,0.12,1,0.0
user_099,Don't Give Me No Bammer Weed,16,159,0.42,0,1.98
user_099,On My Way,4,242,0.79,0,2.9
user_099,Word Iz Life,16,298,0.35,0,1.98
user_099,Cathy's Clown - Remastered Album Version,1,267,0.44,0,1.89
user_099,Turn On Your Love Light,3,123,0.2,1,0.0
user_099,Generation Landslide,13,289,0.22,1,0.47
user_099,Show No Mercy,15,192,0.37,0,2.49
user_099,Sign In Stranger,20,265,0.03,1,0.0
user_099,Down For My Niggaz,14,229,0.72,0,3.49
user_099,Feelin' Alright - Live At The Fillmore East/1970,12,137,0.7,0,2.27
user_099,Just the Same Way - Live,10,211,0.31,0,1.67
user_099,Citgo,19,250,0.35,0,2.84
user_099,"Medley: The Loner, Cinnamon Girl, Down by the River - Live",14,199,0.91,0,2.97
user_099,Light Another,2,140,0.71,0,1.96
user_099,"Like a Rolling Stone - Live at LA Forum, Inglewood, CA - February 1974",15,173,0.06,1,0.48
user_099,Tell Me,12,142,0.42,0,2.48
user_099,It's Supposed to Bubble,13,126,0.4,0,1.66
user_099,All The Time,1,197,0.56,0,2.62
user_099,Backstreet Symphony,19,290,0.89,0,3.27
user_099,Mind Sex,13,183,0.4,0,1.36
user_099,Santo Es El Señor,5,283,0.34,0,0.98
user_099,"Doin' The Thing - Live At Village Gate Club, New York, 1961 / Remastered 2006 / Rudy Van Gelder Edition",5,257,0.16,1,0.48
user_099,Ridin' the Storm Out - Live,17,211,0.29,1,0.98
user_099,"Maybe God Is Tryin' To Tell You Somethin' - From ""The Color Purple"" Soundtrack",11,195,0.71,0,2.52
user_099,Waste It On Me,20,168,0.57,0,3.17
user_099,"Say Wassup (feat. Sc Hoolboy Q, Ab Soul & Kendrick Lamar)",20,192,0.12,1,0.75
user_099,Menace,15,123,0.21,1,0.0
user_099,I Care About You,3,269,0.74,0,2.11
user_099,The Real Slim Shady,16,181,0.87,0,3.01
user_099,NOT FAIR (feat. Corbin),14,131,0.35,0,2.16
user_099,Blow Your Mind (Mwah),9,261,0.23,1,0.0
user_099,Do Me a Favour,8,241,0.69,0,2.1
user_099,Gimme Some Lovin,9,210,0.14,1,0.5
user_099,Problems,13,138,0.42,0,2.3
user_099,You the One,13,124,0.25,1,0.0
user_099,The Real Me,13,204,0.0,1,0.0
user_099,Nikes on My Feet,19,270,0.45,0,2.09
user_099,Imperium,14,251,0.02,1,0.0
